,R125_x,"P, MPa","T, K"
0,0.025000000000000005,0.02893122719951983,283.1
1,0.050000000000000065,0.058080949198972574,283.1
2,0.07499999999999991,0.08744424181315631,283.1
3,0.08499999999999987,0.09924820284419772,283.1
4,0.09999999999999998,0.11701573263286183,283.1
5,0.125,0.1467886026484374,283.1
6,0.1499999999999999,0.17675443711009334,283.1
7,0.16800000000007653,0.19844365087885815,283.1
8,0.17500000000000002,0.20690299351672808,283.1
9,0.2,0.23722192718688584,283.1
10,0.22499999999999992,0.26769647396189117,283.1
11,0.25000000000000006,0.29830908483160357,283.1
12,0.2749999999999999,0.3290390056999465,283.1
13,0.29999999999999993,0.35986179442111893,283.1
14,0.32499999999999984,0.39074876623646837,283.1
15,0.33099999999999985,0.3981675734421402,283.1
16,0.35000000000000003,0.4216663577863162,283.1
17,0.37500000000000006,0.45257539901046717,283.1
18,0.40000000000000013,0.483430281595116,283.1
19,0.413,0.4994361483575787,283.1
20,0.42500000000000004,0.5141780123589279,283.1
21,0.44999999999999996,0.5447571403697428,283.1
22,0.4749999999999999,0.5750965480647415,283.1
23,0.49599999999999994,0.6003366609717206,283.1
24,0.49999999999999994,0.6051140998180146,283.1
25,0.525,0.6347151471512028,283.1
26,0.55,0.6637908993968277,283.1
27,0.575,0.6922166839361437,283.1
28,0.583,0.7011529352646868,283.1
29,0.6,0.7198501437705361,283.1
30,0.625,0.7465294558872513,283.1
31,0.65,0.7720717070102567,283.1
32,0.681,0.8018550219434007,283.1
33,0.025000000000000036,0.04466871145494339,298.1
34,0.04999999999999996,0.0897659662184828,298.1
35,0.054999999999999945,0.09883649903142569,298.1
36,0.07499999999999991,0.135287685246592,298.1
37,0.10000000000000003,0.18122833990579815,298.1
38,0.10899999999999987,0.19786810506833621,298.1
39,0.12499999999894706,0.22758012814305992,298.1
40,0.15000000000012575,0.2743326314671103,298.1
41,0.16100000000018141,0.2950273307313651,298.1
42,0.1749999999998258,0.32147237852809196,298.1
43,0.19999999999794024,0.36898233175309386,298.1
44,0.21299999999630032,0.3938269589969411,298.1
45,0.22499999999436743,0.41684128826986744,298.1
46,0.24999999999999997,0.46502318125660547,298.1
47,0.2669999999999999,0.49795539023637686,298.1
48,0.275,0.5134962650510493,298.1
49,0.30000000000000004,0.562222165540258,298.1
50,0.3169999999999999,0.5954770115342444,298.1
51,0.32499999999999996,0.6111547731833891,298.1
52,0.35000000000000003,0.6602389542196483,298.1
53,0.37500000000000006,0.7094090520461428,298.1
54,0.39999999999999997,0.7585871482974965,298.1
55,0.4220000000000001,0.8017976605160367,298.1
56,0.42500000000000004,0.8076810512940918,298.1
57,0.44999999999999996,0.8565819792810432,298.1
58,0.47499999999999987,0.9051619084816097,298.1
59,0.49999999999999994,0.9532705633694288,298.1
60,0.521,0.9931897775588109,298.1
61,0.025000000000000116,0.08227587577737334,323.1
62,0.05000000000000011,0.16574376861812234,323.1
63,0.059000000000000115,0.19608801807493653,323.1
64,0.07499999999999984,0.25042433595122504,323.1
65,0.08799999999999987,0.29494403855081774,323.1
66,0.10000000000000003,0.33633713876710486,323.1
67,0.11700000000000005,0.3954708660935602,323.1
68,0.1250000000000001,0.42349997676402196,323.1
69,0.15000000000000002,0.5119283979569473,323.1
70,0.152,0.5190577474315493,323.1
71,0.17500000000000007,0.6016350853790089,323.1
72,0.176,0.6052500831361135,323.1
73,0.19999999999999996,0.6926291111697348,323.1
74,0.22500000000000003,0.7849150309493327,323.1
75,0.22799999999999987,0.7960761730627375,323.1
76,0.25,0.8784917833926082,323.1
77,0.27499999999999997,0.9733513511367033,323.1
78,0.28500000000000003,1.0116509784296286,323.1
79,0.024999999999999963,0.13528225573186708,348.1
80,0.03400000000000012,0.18465406998689549,348.1
81,0.04999999999999995,0.2733269682536126,348.1
82,0.07399999999999994,0.40855981319139184,348.1
83,0.075,0.4142538148010867,348.1
84,0.09699999999999985,0.54075617636709,348.1
85,0.09999999999999996,0.558192368285937,348.1
86,0.10499999999999994,0.5873536627199935,348.1
87,0.125,0.7052835272651333,348.1
88,0.1400000000000001,0.7951150028427828,348.1
89,0.14999999999999994,0.855681511808332,348.1
90,0.1710000000000001,0.9846952425088916,348.1
