,R125_x,"P, MPa","T, K"
0,0.08499999999999985,0.09920496113758615,283.1
1,0.16800000000007623,0.19833779120750522,283.1
2,0.25,0.29811858898044913,283.1
3,0.33099999999999996,0.3978687974464163,283.1
4,0.413,0.4990016877779157,283.1
5,0.49599999999999994,0.5997404566854954,283.1
6,0.583,0.7003715483643453,283.1
7,0.6809999999999999,0.800882075352218,283.1
8,0.054999999999999986,0.09875726974731143,298.1
9,0.10899999999999993,0.19774567573417703,298.1
10,0.16100000000018197,0.294901003275021,298.1
11,0.21299999999630767,0.39483444867334194,298.2
12,0.267,0.4993560767491971,298.2
13,0.31699999999999984,0.5973030667237693,298.2
14,0.4220000000000001,0.8024240627749062,298.1
15,0.5210000000000001,0.9945356044980234,298.1
16,0.029999999999999853,0.0987198974272127,323.1
17,0.05899999999999992,0.19583457203517454,323.1
18,0.08800000000000008,0.29464371072017553,323.1
19,0.11699999999999995,0.3951825742962334,323.1
20,0.15199999999999997,0.5188718195631764,323.1
21,0.17600000000000005,0.6051961236423596,323.1
22,0.22800000000000004,0.7965056794514266,323.1
23,0.28500000000000003,1.0129766414589403,323.1
24,0.01799999999999998,0.09691510825208707,348.1
25,0.034000000000000065,0.18428429982998487,348.1
26,0.05000000000000003,0.272838017966521,348.1
27,0.07399999999999998,0.40796565540172897,348.1
28,0.09699999999999992,0.5401524555940641,348.1
29,0.10499999999999986,0.5867694072239067,348.1
30,0.13999999999999996,0.7962480459638743,348.2
31,0.17099999999999999,0.9847969324302385,348.1
