,R125_x,"P, MPa","T, K"
0,0.02499999999999998,0.02906374778339612,283.1
1,0.05000000000000007,0.058330587281673806,283.1
2,0.07499999999999984,0.08779530306663222,283.1
3,0.08500000000000002,0.09963532375471154,283.1
4,0.10000000000000002,0.11745201612123679,283.1
5,0.12500000000000006,0.1472934441741817,283.1
6,0.1500000000000001,0.17731074312008924,283.1
7,0.1680000000000677,0.19902620771493373,283.1
8,0.17500000000000016,0.20749328347409735,283.1
9,0.2000000000000001,0.23782838872166184,283.1
10,0.22500000000000003,0.2683010340287173,283.1
11,0.24999999999999986,0.29889350031838446,283.1
12,0.275,0.32958497746302773,283.1
13,0.3000000000000001,0.3603511094096637,283.1
14,0.3249999999999998,0.3911634731858345,283.1
15,0.3309999999999999,0.3985617511930076,283.1
16,0.35,0.42198898290075193,283.1
17,0.37500000000000006,0.45278920912332343,283.1
18,0.4,0.48351960348192885,283.1
19,0.41300000000000003,0.4994550046848995,283.1
20,0.4249999999999999,0.5141286181688333,283.1
21,0.4499999999999999,0.5445567104968272,283.1
22,0.4749999999999999,0.5747352241380737,283.1
23,0.49600000000000005,0.5998348269408207,283.1
24,0.4999999999999999,0.6045851417480698,283.1
25,0.5249999999999999,0.6340157091839201,283.1
26,0.5499999999999999,0.6629229407217945,283.1
27,0.5750000000000001,0.6911880294537093,283.1
28,0.5829999999999999,0.7000756317626582,283.1
29,0.5999999999999999,0.718675710464995,283.1
30,0.6250000000000001,0.7452326624379543,283.1
31,0.65,0.7706861042876989,283.1
32,0.681,0.8004244751981135,283.1
33,0.024999999999999988,0.04514687148632529,298.1
34,0.05000000000000008,0.09069171026286263,298.1
35,0.05500000000000003,0.09984796735095688,298.1
36,0.07499999999999989,0.13662896801677424,298.1
37,0.1,0.18295145569252558,298.1
38,0.10899999999750716,0.1997201053285838,298.1
39,0.12499999999898334,0.22964968192702373,298.1
40,0.1500000000001351,0.27671150819545964,298.1
41,0.16100000000017645,0.2975301036322655,298.1
42,0.17499999999979815,0.3241217237064276,298.1
43,0.19999999999786572,0.3718615488064204,298.1
44,0.21299999999619604,0.39680909232048145,298.1
45,0.2249999999942326,0.41990805817262716,298.1
46,0.24999999999999994,0.46823351103298644,298.1
47,0.26699999999999996,0.5012373965800001,298.1
48,0.275,0.5168045732933154,298.1
49,0.3,0.565581414927266,298.1
50,0.3169999999999999,0.5988433782320517,298.1
51,0.32500000000000007,0.6145166623797086,298.1
52,0.34999999999999987,0.6635541843148848,298.1
53,0.37499999999999994,0.712627686101902,298.1
54,0.3999999999999999,0.7616590866004352,298.1
55,0.4219999999999999,0.804699407953816,298.1
56,0.42500000000000004,0.8105566496500403,298.1
57,0.44999999999999996,0.8592128431614067,298.1
58,0.47500000000000003,0.9075019020865722,298.1
59,0.5,0.9552770799070034,298.1
60,0.521,0.9948869350011089,298.1
61,0.025000000000000033,0.08138835619035623,323.1
62,0.050000000000000024,0.16401942213312015,323.1
63,0.05900000000000009,0.1940763194258604,323.1
64,0.07499999999999994,0.24792173867541786,323.1
65,0.08799999999999998,0.2920627475587147,323.1
66,0.09999999999999999,0.3331235587669498,323.1
67,0.117,0.3918171358180731,323.1
68,0.12500000000000006,0.4196523590757101,323.1
69,0.15000000000000005,0.5075344615722616,323.1
70,0.1519999999999999,0.5146242454521661,323.1
71,0.17500000000000004,0.59679455265718,323.1
72,0.17600000000000002,0.6003939450631001,323.1
73,0.19999999999999996,0.6874550886174666,323.1
74,0.22499999999999998,0.7795355628644465,323.1
75,0.22799999999999987,0.7906814289187639,323.1
76,0.25,0.8730516034006358,323.1
77,0.27499999999999997,0.9680138610676675,323.1
78,0.28500000000000003,1.0064049185764068,323.1
79,0.025000000000000105,0.13473115570611585,348.1
80,0.03399999999999996,0.1840042754092492,348.1
81,0.05000000000000013,0.2726427358268482,348.1
82,0.07400000000000002,0.40818999946887724,348.1
83,0.07499999999999994,0.41390727815471967,348.1
84,0.09699999999999992,0.541143954135178,348.1
85,0.10000000000000016,0.5587146448434327,348.1
86,0.10499999999999995,0.5881193496314365,348.1
87,0.12499999999999999,0.7072749323921864,348.1
88,0.13999999999999999,0.7983087766779932,348.1
89,0.14999999999999994,0.8598222966060155,348.1
90,0.171,0.9912348247902998,348.1
