,R32_x,"P, MPa","T, K"
0,,,283.15
1,0.050000000000000065,0.038702126104333004,283.15
2,0.07500000000300144,0.05849717755610343,283.15
3,0.1000000000021671,0.07860828692610843,283.15
4,0.12499999999886383,0.0990520853109453,283.15
5,0.1359999999995778,0.10815730643811092,283.15
6,0.15000000000009694,0.11984643015670489,283.15
7,0.17499999999989915,0.14101052537230357,283.15
8,0.1999999999981788,0.16256504017839357,283.15
9,0.2249999999948589,0.18453223409879152,283.15
10,0.24999999998987715,0.20693609002618527,283.15
11,0.2749999999958877,0.2298024542867335,283.15
12,0.2999999999943804,0.25315918215593924,283.15
13,0.3059999999939692,0.258841050030057,283.15
14,0.3249999999925653,0.2770362878688323,283.15
15,0.3499999999901085,0.3014660934445738,283.15
16,0.374999999987308,0.3264833718792144,283.15
17,0.39999999998393465,0.3521254762074923,283.15
18,0.42499999997990595,0.37843244430698836,283.15
19,0.44799999997555,0.4032588014773198,283.15
20,0.4499999999751397,0.40544706892920185,283.15
21,0.47499999998419484,0.4332149264791579,283.15
22,0.5000000000001243,0.4617842992989649,283.15
23,0.5249999999790128,0.49120514174243496,283.15
24,0.5499999999759477,0.5215266090219948,283.15
25,0.57000000000017,0.5464675182837846,283.15
26,0.5749999999725516,0.5528013619298646,283.15
27,0.5999999999688413,0.5850827008127235,283.15
28,0.6250000000006649,0.6184185539603289,283.15
29,0.6499999999607784,0.6528495708833684,283.15
30,0.6719999999572382,0.684077775179584,283.15
31,0.6749999999567732,0.6884041646675156,283.15
32,0.6999999999532348,0.7250905929753556,283.15
33,0.7249999999507534,0.7628853971995715,283.15
34,0.7499999999502072,0.8017166084053149,283.15
35,0.7859999999553082,0.8591399209417939,283.15
36,,,298.15
37,0.05000000000393306,0.05387121669431055,298.15
38,0.07500000000298643,0.08168836629816158,298.15
39,0.09500000000231469,0.1043972826002952,298.15
40,0.1000000000021554,0.11014027634405246,298.15
41,0.12499999999888516,0.1392660271104442,298.15
42,0.15000000000009772,0.16910796093161734,298.15
43,0.1749999999999007,0.19971201068689173,298.15
44,0.19999999999820456,0.2311280530834775,298.15
45,0.21799999999604605,0.2542806390089034,298.15
46,0.22499999999496248,0.26341029424778944,298.15
47,0.24999999999014713,0.2966176895856595,298.15
48,0.2749999999959901,0.330814399049553,298.15
49,0.2999999999944177,0.3660702748011123,298.15
50,0.32499999999258716,0.402461381754005,298.15
51,0.3499999999903689,0.44007053911291133,298.15
52,0.37499999998769457,0.47898787319035235,298.15
53,0.39999999998449487,0.5193113594655336,298.15
54,0.4169999999819838,0.5475884239168105,298.15
55,0.42499999998070104,0.5611473203278082,298.15
56,0.4499999999762469,0.6046108211797171,298.15
57,0.4749999999710741,0.6498258505675604,298.15
58,0.49900000000021005,0.6950031776652453,298.15
59,0.4999999999651365,0.6969250595936151,298.15
60,0.524999999958409,0.7460489958630705,298.15
61,0.5499999999772784,0.797345302259031,298.15
62,0.5700000000001102,0.8400489393272111,298.15
63,0.5749999999742716,0.8509665598746203,298.15
64,0.5999999999710462,0.9070653198340781,298.15
65,0.6249999999676729,0.9657868753474399,298.15
66,0.6429999999652225,1.009762935914034,298.15
67,0.025000000001862834,0.04487267650419823,323.15
68,0.05000000000388554,0.09104042000969632,323.15
69,0.055000000003675886,0.10043695142761258,323.15
70,0.07500000000293473,0.1385910586224259,323.15
71,0.09999999999652617,0.187621064064659,323.15
72,0.12499999999896003,0.23823600183654234,323.15
73,0.13299999999949247,0.2547861220223939,323.15
74,0.15000000000012784,0.29055163183776583,323.15
75,0.1749999999998396,0.3446951111323501,323.15
76,0.19999999999808593,0.4008063567456131,323.15
77,0.22499999999476955,0.45903959171687947,323.15
78,0.24999999999027292,0.5195651016816762,323.15
79,0.2639999999863187,0.5545300511187691,323.15
80,0.2749999999958909,0.5825712326317892,323.15
81,0.2999999999944019,0.6482666572580998,323.15
82,0.3199999999929923,0.7029140697739439,323.15
83,0.3249999999926059,0.7168829589455711,323.15
84,0.3499999999904452,0.788677565966682,323.15
85,0.3679999999886313,0.8424973595543518,323.15
86,0.374999999987862,0.8639371390121515,323.15
87,0.3999999999847995,0.9429822142755929,323.15
88,0.41700000000000004,1.0004004231835297,323.15
89,,,348.05
90,0.03400000000094154,0.09599792603152335,348.05
91,0.05000000000378684,0.14273571167994872,348.05
92,0.07499999999327991,0.21791565236497978,348.05
93,0.08399999999476189,0.24565546384513218,348.05
94,0.09999999999695233,0.2958985189449988,348.05
95,0.12499999999921732,0.3769065745898474,348.05
96,0.13099999999959044,0.3968254865445999,348.05
97,0.1500000000001811,0.46118630639438085,348.05
98,0.17499999999965082,0.5490117862562458,348.05
99,0.1999999999976863,0.6406886010291947,348.05
100,0.21599999999567562,0.7015390991621343,348.05
101,0.22499999999434855,0.7365584762993265,348.05
102,0.24999999998968908,0.8370047457537042,348.05
103,0.2539999999887604,0.8535289257440777,348.05
104,0.2749999999818342,0.9424588608076273,348.05
105,0.28799999997756354,0.999433418435559,348.05
